#
#   VizieR Astronomical Server vizier.unistra.fr
#    Date: 2025-12-15T04:11:56 [V7.5.3]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2025-12-15T04:11:56	  Query execution date
#INFO	request=https://vizier.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=9999&-out.all=2&-order=I&-out.src=J/ApJS/234/35/table4&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-source=J/ApJS/234/35/table4&-out=Name&-out=Np&-out=RAJ2000&-out=DEJ2000&-out=Gal&-out=NUVFlux&-out=e_NUVFlux&-out=FUVFlux&-out=e_FUVFlux&-out=3.6Flux&-out=e_3.6Flux&-out=4.5Flux&-out=e_4.5Flux&-out=5.8Flux&-out=e_5.8Flux&-out=8Flux&-out=e_8Flux&-out=24Flux&-out=e_24Flux&-out=uFlux&-out=e_uFlux&-out=gFlux&-out=e_gFlux&-out=rFlux&-out=e_rFlux&-out=iFlux&-out=e_iFlux&-out=zFlux&-out=e_zFlux&-out=Ha+Cont&-out=e_Ha+Cont&-out=Ha&-out=e_Ha&-out=HFlux&-out=e_HFlux&-out=JFlux&-out=e_JFlux&-out=KsFlux&-out=e_KsFlux&-out=SED&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.5.3	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_22340035
#Name: J/ApJS/234/35
#Title: Stellar population synthesis of clumps (Zaragoza-Cardiel+, 2018)
#INFO	ivoid=ivo://cds.vizier/j/apjs/234/35	    IVOID of underlying data collection
#INFO	creator=Zaragoza-Cardiel J.	    First author or institution
#INFO	cites=bibcode:2018ApJS..234...35Z	    Article or Data origin sources
#INFO	editor=Astrophysical Journal Supplement (AAS)	    Editor name (article)
#INFO	original_date=2018	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/ApJS/234/35	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.22340035	    Dataset identifier that can be used for citation
#INFO	publication_date=2019-11-11	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_ApJS_234_35_table4:
#Name: J/ApJS/234/35/table4
#Title: GALEX, Spitzer, SDSS, H{alpha}, and 2MASS photometry for the clumps
#Column	Name	(a27)	Name of the identified clump	[ucd=meta.id;meta.main]
#Column	Np	(I3)	Output parameters for this clump (link to table 5)	[ucd=meta.ref.url]
#Column	RAJ2000	(F11.7)	Right Ascension (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F14.10)	Declination (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	Gal	(A9)	Name of the galaxy	[ucd=meta.id.parent]
#Column	NUVFlux	(F8.4)	[0.001/115]? GALEX NUV band flux	[ucd=phot.flux.density;em.UV.200-300nm]
#Column	e_NUVFlux	(F7.4)	[0.0001/0.2]? Error in NUVFlux (G2)	[ucd=stat.error]
#Column	FUVFlux	(F10.7)	[0.001/86.7]? GALEX FUV band flux	[ucd=phot.flux.density;em.UV.100-200nm]
#Column	e_FUVFlux	(F10.7)	[2e-07/0.1]? Error in FUVFlux (G2)	[ucd=stat.error]
#Column	3.6Flux	(F9.4)	[0.003/2692]? Spitzer/IRAC 3.6um band flux	[ucd=phot.mag;em.IR.3-4um]
#Column	e_3.6Flux	(F7.4)	[0.0004/0.3]? Error in 4.5Flux (G2)	[ucd=stat.error]
#Column	4.5Flux	(F9.4)	[0.003/1697] Spitzer/IRAC 4.5um band flux	[ucd=phot.mag;em.IR.4-8um]
#Column	e_4.5Flux	(F7.4)	[0.0004/0.2]? Error in 4.5Flux (G2)	[ucd=stat.error]
#Column	5.8Flux	(F8.3)	[0.01/2777]? Spitzer/IRAC 5.8um band flux	[ucd=phot.flux.density;em.IR.4-8um]
#Column	e_5.8Flux	(F6.3)	[0.001/0.5]? Error in 5.8Flux (G2)	[ucd=stat.error]
#Column	8Flux	(F8.3)	[0.02/5358] Spitzer/IRAC 8um band flux	[ucd=phot.flux.density;em.IR.8-15um]
#Column	e_8Flux	(F6.3)	[0.002/2]? Error in 8Flux (G2)	[ucd=stat.error]
#Column	24Flux	(F8.3)	[0.06/8890]? Spitzer/MIPS 24um band flux	[ucd=phot.flux.density;em.IR.15-30um]
#Column	e_24Flux	(F5.2)	[0/20]? Error in 24Flux (G2)	[ucd=stat.error]
#Column	uFlux	(F8.4)	[0.009/540]? SDSS u band flux	[ucd=phot.flux.density;em.opt.U]
#Column	e_uFlux	(F7.4)	[0.0009/0.2]? Error in uFlux (G2)	[ucd=stat.error]
#Column	gFlux	(F9.4)	[0.004/1171]? SDSS g band flux	[ucd=phot.mag;em.opt.B]
#Column	e_gFlux	(F7.4)	[0.0006/0.3]? Error in gFlux (G2)	[ucd=stat.error]
#Column	rFlux	(F9.4)	[0.007/2142]? SDSS r band flux	[ucd=phot.flux.density;em.opt.R]
#Column	e_rFlux	(F7.4)	[0.0008/1]? Error in rFlux (G2)	[ucd=stat.error]
#Column	iFlux	(F8.3)	[0.01/2992]? SDSS i band flux	[ucd=phot.flux.density;em.opt.I]
#Column	e_iFlux	(F6.3)	[0.001/1]? Error in iFlux (G2)	[ucd=stat.error]
#Column	zFlux	(F8.3)	[0.03/3744]? SDSS z band flux	[ucd=phot.mag;em.opt.I]
#Column	e_zFlux	(F6.3)	[0.003/0.5]? Error in zFlux (G2)	[ucd=stat.error]
#Column	Ha+Cont	(F9.4)	[0.02/3470]? Halpha plus continuum flux	[ucd=phot.flux;em.line.Halpha]
#Column	e_Ha+Cont	(F7.4)	[0.00001/1]? Error in Ha+Cont (G2)	[ucd=stat.error]
#Column	Ha	(E11.4)	[/1.3e-11]? Halpha continuum subtracted flux	[ucd=phot.flux;em.line.Halpha]
#Column	e_Ha	(F7)	[/8e-15]? Error in Ha	[ucd=stat.error]
#Column	HFlux	(F8.3)	[0.05/6193]? 2MASS H band flux	[ucd=phot.flux.density;em.IR.H]
#Column	e_HFlux	(F6.3)	[0.009/1]? Error in HFlux (G2)	[ucd=stat.error]
#Column	JFlux	(F8.3)	[0.03/5184]? 2MASS J band flux	[ucd=phot.mag;em.IR.J]
#Column	e_JFlux	(F6.3)	[0.006/0.9]? Error in JFlux (G2)	[ucd=stat.error]
#Column	KsFlux	(F8.3)	[0.06/5085]? 2MASS Ks band flux	[ucd=phot.mag;em.IR.K]
#Column	e_KsFlux	(F6.3)	[0.009/1]? Error in KsFlux (G2)	[ucd=stat.error]
#Column	SED	(A3)	UV-FIR SED plot of this source	[ucd=meta.ref.url]
Name	Np	RAJ2000	DEJ2000	Gal	NUVFlux	e_NUVFlux	FUVFlux	e_FUVFlux	3.6Flux	e_3.6Flux	4.5Flux	e_4.5Flux	5.8Flux	e_5.8Flux	8Flux	e_8Flux	24Flux	e_24Flux	uFlux	e_uFlux	gFlux	e_gFlux	rFlux	e_rFlux	iFlux	e_iFlux	zFlux	e_zFlux	Ha+Cont	e_Ha+Cont	Ha	e_Ha	HFlux	e_HFlux	JFlux	e_JFlux	KsFlux	e_KsFlux	SED
NGC2207_2_sbt_nuc_2_5      	  1	094.0917330	-21.3726890000	NGC2207  	  0.1760	 0.0090	          	          	  51.2600	 0.0300	  31.2400	 0.0200	  25.760	 0.060	  29.600	 0.200	  30.700	 0.50	        	       	         	       	         	       	        	      	        	      	         	       	           	       	 121.900	 0.100	  96.580	 0.090	 101.600	 0.100	SED
NGC4567_1_sbt_nuc_2_5      	  1	189.1364600	+11.2581030000	NGC4567  	  5.0650	 0.0020	 2.2660000	 0.0010000	 106.6600	 0.0100	  69.3200	 0.0100	 169.440	 0.040	 459.950	 0.040	 365.700	 0.20	 14.3540	 0.0030	  47.4100	 0.0080	  81.5800	 0.0200	 108.800	 0.030	 128.710	 0.040	         	       	           	       	 219.500	 0.300	 185.500	 0.200	 176.000	 0.300	SED
NGC4567_2_sbt_nuc_2_5      	  1	189.1428900	+11.2388360000	NGC4568  	  3.0290	 0.0030	 1.0820000	 0.0020000	 244.1300	 0.0100	 164.1600	 0.0100	 455.910	 0.050	1268.700	 0.040	1196.900	 0.30	 12.4830	 0.0040	  51.1240	 0.0090	 105.9400	 0.0100	 156.430	 0.020	 205.360	 0.020	         	       	           	       	 436.000	 0.300	 341.900	 0.200	 383.200	 0.400	SED
Arp104_10_sbt_tail_1_0     	  1	203.0252100	+62.7833610000	NGC5218  	        	       	          	          	   0.2465	 0.0006	   0.1935	 0.0007	   0.108	 0.002	   0.132	 0.002	   0.130	     	  0.0090	 0.0010	   0.0387	 0.0006	   0.1147	 0.0008	   0.180	 0.001	   0.236	 0.003	   0.1600	 0.0100	 6.0000e-16	  1e-16	   0.540	 0.010	   0.469	 0.009	   0.530	 0.010	SED
Arp104_2_sbt_tail_1_0      	  1	203.0071800	+62.6915900000	NGC5216  	        	       	          	          	   0.2054	 0.0009	   0.1694	 0.0008	   0.108	 0.002	   0.344	 0.002	   0.640	 0.02	  0.0100	 0.0010	   0.0532	 0.0009	   0.1010	 0.0010	   0.148	 0.002	   0.188	 0.005	   0.1500	 0.0100	 5.0000e-16	  1e-16	   0.310	 0.010	   0.293	 0.007	   0.360	 0.010	SED
Arp104_3_sbt_tail_1_0      	  1	203.0465000	+62.7028470000	NGC5216  	        	       	          	          	   0.0530	 0.0020	   0.0350	 0.0010	   0.021	      	   0.029	 0.002	   0.110	     	  0.0100	 0.0010	   0.0090	 0.0010	   0.0340	 0.0020	   0.038	 0.003	   0.040	      	   0.0440	       	 3.2000e-16	       	   0.130	      	   0.087	      	   0.210	 0.020	SED
Arp104_4_sbt_tail_1_0      	  1	203.0467500	+62.7062050000	NGC5216  	        	       	          	          	   0.1160	 0.0010	   0.0890	 0.0010	   0.055	 0.002	   0.142	 0.002	   0.210	 0.01	  0.0160	 0.0010	   0.0252	 0.0009	   0.0670	 0.0010	   0.093	 0.002	   0.107	 0.005	   0.0750	       	 3.1000e-16	       	   0.230	 0.020	   0.140	 0.010	   0.180	 0.020	SED
Arp104_6_sbt_tail_1_0      	  1	203.0065300	+62.7024780000	NGC5216  	        	       	          	          	   0.0650	 0.0010	   0.0460	 0.0010	   0.025	 0.002	   0.037	 0.002	   0.290	 0.01	  0.0091	       	   0.0062	 0.0009	   0.0170	 0.0010	   0.022	 0.002	   0.033	      	   0.0390	       	 2.9000e-16	       	   0.089	      	   0.100	 0.010	   0.099	      	SED
Arp104_8_sbt_tail_1_0      	  1	203.0323800	+62.7768190000	NGC5218  	        	       	          	          	   0.0078	       	   0.0068	       	   0.019	      	   0.083	 0.003	   0.250	     	  0.0093	       	   0.0063	       	   0.0087	       	   0.014	      	   0.033	      	   0.0410	       	 3.2000e-16	       	   0.098	      	   0.060	      	   0.130	      	SED
Arp120_1_sbt_tail_1_0      	  0	186.9009500	+13.0103130000	NGC4438  	  0.0025	 0.0003	 0.0162000	 0.0003000	   0.1030	 0.0040	   0.0860	 0.0030	   0.180	 0.010	   0.160	 0.010	   0.320	     	  0.0520	 0.0020	   0.0130	 0.0010	   0.0290	 0.0020	   0.068	 0.002	   0.244	 0.006	   0.1700	       	 9.1000e-16	       	   0.650	 0.040	   0.520	 0.030	   0.290	      	SED
Arp120_10_sbt_tail_1_0     	  1	186.9536800	+13.0527500000	NGC4438  	  0.0426	 0.0007	 0.0597000	 0.0007000	   0.3170	 0.0050	   0.2660	 0.0030	   0.240	 0.010	   0.240	 0.010	   0.210	     	  0.0440	 0.0020	   0.2910	 0.0030	   0.4230	 0.0050	   0.439	 0.007	   0.620	 0.008	   0.5500	       	 9.8000e-16	       	   0.860	 0.050	   0.750	 0.030	   0.610	 0.050	SED
Arp120_12_sbt_tail_1_0     	  0	186.9494700	+13.0460820000	NGC4438  	  0.0256	 0.0005	 0.0349000	 0.0005000	   0.2750	 0.0040	   0.1870	 0.0030	   0.079	      	   0.280	 0.010	   0.230	     	  0.0120	       	   0.0100	 0.0010	   0.1300	 0.0020	   0.161	 0.003	   0.276	 0.006	   0.2800	 0.0500	 1.4000e-15	  3e-16	   0.330	      	   0.200	      	   0.660	 0.050	SED
Arp120_2_sbt_tail_1_0      	  0	186.9210000	+13.0325380000	NGC4438  	  0.0094	 0.0003	 0.0232000	 0.0003000	   0.1970	 0.0050	   0.1800	 0.0040	   0.130	 0.010	   0.064	      	   0.270	     	  0.0460	 0.0020	   0.0703	 0.0008	   0.0850	 0.0010	   0.056	 0.002	   0.239	 0.006	   0.1800	       	 9.1000e-16	       	   0.340	      	   0.500	 0.030	   0.430	 0.050	SED
Arp120_3_sbt_tail_1_0      	  1	186.9310100	+13.0513280000	NGC4438  	  0.0018	       	 0.0196000	 0.0003000	   0.0590	 0.0040	   0.0610	 0.0030	   0.081	      	   0.460	 0.010	   0.790	 0.03	  0.0120	       	   0.0092	       	   0.0140	       	   0.019	      	   0.041	      	   0.2100	 0.0500	 1.5000e-15	  3e-16	   0.340	      	   0.220	      	   0.370	      	SED
Arp120_4_sbt_tail_1_0      	  0	186.9013800	+13.0018500000	NGC4438  	  0.0017	       	 0.0197000	 0.0003000	   0.0560	 0.0040	   0.1420	 0.0040	   1.170	 0.010	   7.670	 0.010	        	     	  0.0120	       	   0.0113	 0.0009	   0.0270	 0.0010	   0.014	      	   0.040	      	   0.2200	       	 9.0000e-16	       	   0.310	 0.040	   0.180	 0.030	   0.280	      	SED
Arp120_6_sbt_tail_1_0      	  1	186.9055900	+12.9948760000	NGC4438  	  0.0060	 0.0003	 0.0084000	 0.0004000	   0.2430	 0.0050	   0.1250	 0.0040	   0.082	      	   0.240	 0.010	        	     	  0.0290	 0.0020	   0.0388	 0.0008	   0.0730	 0.0010	   0.089	 0.002	   0.059	 0.006	   0.2800	       	 9.0000e-16	       	   0.290	      	   0.590	 0.030	   0.300	      	SED
Arp120_7_sbt_tail_1_0      	  1	186.9411900	+13.0446770000	NGC4438  	  0.0312	 0.0004	 0.0301000	 0.0005000	   0.9190	 0.0040	   0.6570	 0.0030	   0.580	 0.010	   0.921	 0.009	   0.740	 0.03	  0.0890	 0.0020	   0.1780	 0.0010	   0.4600	 0.0020	   0.676	 0.003	   1.044	 0.006	   0.6400	 0.0500	 1.2000e-15	  3e-16	   0.930	 0.050	   1.320	 0.030	   1.420	 0.050	SED
Arp120_8_sbt_tail_1_0      	  1	186.9578400	+13.0676650000	NGC4438  	  0.0213	 0.0004	 0.0091000	 0.0005000	   0.3670	 0.0060	   0.2710	 0.0040	   0.180	 0.020	   0.240	 0.010	   0.450	 0.03	  0.0150	       	   0.1760	 0.0040	   0.3400	 0.0060	   0.342	 0.007	   0.535	 0.008	   0.4500	       	 1.0000e-15	       	   0.650	 0.050	   1.260	 0.030	   0.720	 0.050	SED
Arp120_9_sbt_tail_1_0      	  1	186.9568900	+13.0626790000	NGC4438  	  0.0519	 0.0008	 0.0506000	 0.0007000	   0.5250	 0.0050	   0.3960	 0.0040	   0.120	      	   0.400	 0.010	   0.510	 0.03	  0.0940	 0.0020	   0.4640	 0.0050	   0.6600	 0.0080	   0.772	 0.009	   0.979	 0.009	   0.8900	       	 1.0000e-15	       	   1.220	 0.050	   0.960	 0.030	   0.860	 0.050	SED
Arp205_1_sbt_tail_1_0      	  0	163.6195400	+54.3068630000	NGC3448  	  0.0663	 0.0006	          	          	   0.7650	 0.0010	   0.4850	 0.0010	   0.445	 0.004	   0.522	 0.004	   0.830	 0.02	  0.4440	 0.0050	   0.7670	 0.0010	   2.5330	 0.0030	   2.947	 0.003	   6.970	 0.020	   0.6770	 0.0050	 9.2000e-15	  1e-16	   1.900	 0.040	   1.890	 0.020	   1.310	 0.030	SED
Arp205_2_sbt_tail_1_0      	  0	163.5762000	+54.2965810000	UGC06016 	  0.1078	 0.0007	          	          	   0.0304	 0.0009	   0.0250	 0.0010	   0.027	      	   0.080	 0.004	   1.010	 0.03	  0.3930	 0.0060	   0.2390	 0.0020	   0.3000	 0.0030	   0.161	 0.003	   0.160	 0.020	   0.4410	 0.0050	 1.2500e-14	  1e-16	   0.610	 0.040	   0.160	      	   0.230	      	SED
Arp244_1_sbt_tail_1_0      	  1	180.5015500	-18.9078280000	NGC4038  	  0.0223	 0.0005	 0.0282000	 0.0004000	   0.0370	 0.0020	   0.0170	       	   0.100	 0.010	   0.520	 0.010	   0.300	     	        	       	         	       	         	       	        	      	        	      	   0.0400	       	 1.6000e-16	       	   0.240	      	   0.160	      	   0.690	 0.040	SED
Arp244_2_sbt_tail_1_0      	  0	180.5024300	-18.8973950000	NGC4038  	  0.0177	 0.0008	 0.0167000	 0.0006000	   0.2230	 0.0040	   0.0860	 0.0030	   0.230	 0.010	   0.120	 0.010	   0.440	 0.06	        	       	         	       	         	       	        	      	        	      	   0.1700	       	 1.6000e-16	       	   0.320	 0.040	   0.610	 0.030	   0.790	 0.050	SED
Arp244_3_sbt_tail_1_0      	  1	180.4998100	-18.9010060000	NGC4038  	  0.0220	 0.0007	 0.0148000	 0.0005000	   0.1050	 0.0040	   0.0480	 0.0030	   0.260	 0.010	   0.350	 0.010	   0.400	     	        	       	         	       	         	       	        	      	        	      	   0.0950	 0.0060	 2.0000e-16	  5e-17	   0.260	      	   0.260	 0.030	   0.300	      	SED
Arp244_4_sbt_tail_1_0      	  1	180.4985100	-18.9048070000	NGC4038  	  0.0135	 0.0006	 0.0071000	 0.0005000	   0.0320	 0.0040	   0.0210	       	   0.080	      	   0.140	 0.010	   0.350	     	        	       	         	       	         	       	        	      	        	      	   0.0730	       	 1.6000e-16	       	   0.360	 0.040	   0.180	      	   0.300	      	SED
Arp244_5_sbt_tail_1_0      	  1	180.4971300	-18.8923360000	NGC4038  	  0.0353	 0.0009	 0.0251000	 0.0006000	   0.2030	 0.0040	   0.1320	 0.0030	   0.360	 0.010	   1.390	 0.010	   1.270	 0.09	        	       	         	       	         	       	        	      	        	      	   0.2060	 0.0050	 9.0000e-16	  5e-17	   0.620	 0.040	   0.180	      	   0.720	 0.050	SED
Arp244_6_sbt_tail_1_0      	  1	180.4989100	-18.8828670000	NGC4038  	  0.0100	 0.0010	 0.0045000	 0.0006000	   0.0680	 0.0070	   0.0450	 0.0050	   0.095	      	   0.160	 0.020	   2.700	 0.10	        	       	         	       	         	       	        	      	        	      	   0.0760	       	 1.5000e-16	       	   0.360	      	   0.240	      	   0.380	      	SED
Arp244_7_sbt_tail_1_0      	  1	180.4941800	-18.8835380000	NGC4038  	  0.0130	 0.0009	 0.0107000	 0.0006000	   0.4480	 0.0040	   0.3040	 0.0050	   0.380	 0.020	   0.760	 0.020	   4.100	 0.20	        	       	         	       	         	       	        	      	        	      	   0.3180	 0.0060	 5.2000e-16	  5e-17	   0.360	 0.050	   0.600	 0.030	   0.360	      	SED
Arp244_8_sbt_tail_1_0      	  0	180.3639200	-19.0157600000	NGC4038  	  0.0539	 0.0005	 0.0554000	 0.0004000	         	       	   0.0530	 0.0020	        	      	   0.267	 0.009	   0.330	 0.04	        	       	         	       	         	       	        	      	        	      	         	       	           	       	   0.250	      	   0.170	 0.020	   0.620	 0.040	SED
Arp244_9_sbt_tail_1_0      	  0	180.3555600	-19.0111800000	NGC4038  	  0.0365	 0.0006	 0.0329000	 0.0005000	         	       	   0.0210	 0.0020	        	      	   0.214	 0.008	   0.250	     	        	       	         	       	         	       	        	      	        	      	         	       	           	       	   0.250	 0.040	   0.150	      	   1.180	 0.040	SED
Arp245_2_sbt_tail_1_0      	  1	146.4228700	-14.3124070000	NGC2992  	  0.0102	 0.0004	 0.0194000	 0.0003000	   0.0600	 0.0040	   0.0460	 0.0030	   0.036	      	   0.218	 0.005	   0.470	     	        	       	         	       	         	       	        	      	        	      	   0.0230	 0.0040	 2.5000e-16	  6e-17	   0.240	 0.030	   0.160	 0.020	   0.310	      	SED
Arp245_3_sbt_tail_1_0      	  1	146.4342100	-14.2913130000	NGC2992  	  0.0268	 0.0006	 0.0360000	 0.0006000	   0.4450	 0.0050	   0.3050	 0.0030	   1.153	 0.008	   3.420	 0.010	   2.650	 0.09	        	       	         	       	         	       	        	      	        	      	   0.3260	 0.0040	 4.5700e-15	  6e-17	   0.880	 0.030	   0.350	 0.020	   0.430	 0.040	SED
Arp245_5_sbt_tail_1_0      	  1	146.4293900	-14.2957230000	NGC2992  	  0.0093	 0.0003	 0.0085000	 0.0004000	   0.0480	 0.0050	   0.0460	 0.0030	   0.189	 0.007	   0.503	 0.008	   0.380	     	        	       	         	       	         	       	        	      	        	      	   0.0410	 0.0040	 5.8000e-16	  5e-17	   0.320	 0.030	   0.270	 0.020	   0.270	      	SED
Arp261_1_sbt_tail_1_0      	  1	222.3903800	-10.1759890000	PGC052940	  0.0267	 0.0007	 0.0224000	 0.0008000	   0.0448	 0.0008	   0.0406	 0.0007	   0.104	 0.002	   0.365	 0.003	   0.860	 0.03	        	       	         	       	         	       	        	      	        	      	   0.1400	 0.0100	 3.9000e-15	  2e-16	   0.230	      	   0.340	 0.030	   0.290	      	SED
Arp261_2_sbt_tail_1_0      	  1	222.3858500	-10.1823420000	PGC052940	  0.1140	 0.0010	 0.1050000	 0.0010000	   0.0860	 0.0010	   0.0528	 0.0009	   0.089	 0.003	   0.226	 0.003	   0.780	 0.03	        	       	         	       	         	       	        	      	        	      	   0.1200	 0.0100	 2.8000e-15	  2e-16	   0.250	      	   0.180	      	   0.290	      	SED
Arp261_3_sbt_tail_1_0      	  1	222.3841200	-10.1848360000	PGC052940	  0.0790	 0.0010	 0.0770000	 0.0010000	   0.0803	 0.0009	   0.0528	 0.0009	   0.100	 0.003	   0.266	 0.003	   0.820	 0.03	        	       	         	       	         	       	        	      	        	      	   0.1200	 0.0100	 3.1000e-15	  2e-16	   0.260	      	   0.190	      	   0.300	      	SED
Arp261_4_sbt_tail_1_0      	  1	222.3818800	-10.1767910000	PGC052940	  0.5460	 0.0050	 0.4860000	 0.0040000	   0.7130	 0.0020	   0.6060	 0.0020	   1.743	 0.004	   4.717	 0.006	  39.800	 0.10	        	       	         	       	         	       	        	      	        	      	   4.0600	 0.0200	 1.3360e-13	  3e-16	   0.300	 0.040	   0.520	 0.030	   0.330	      	SED
Arp261_5_sbt_tail_1_0      	  1	222.3767800	-10.1627410000	PGC052940	  0.0140	 0.0010	 0.0065000	          	   0.1160	 0.0010	   0.0800	 0.0010	   0.076	 0.003	   0.208	 0.004	   0.320	 0.04	        	       	         	       	         	       	        	      	        	      	   0.0360	       	 7.1000e-16	       	   0.250	      	   0.170	      	   0.280	      	SED
Arp261_6_sbt_tail_1_0      	  1	222.3731000	-10.1547690000	PGC052940	  0.0800	 0.0010	 0.0750000	 0.0010000	   0.1560	 0.0010	   0.1210	 0.0009	   0.343	 0.003	   0.845	 0.004	   1.460	 0.03	        	       	         	       	         	       	        	      	        	      	   0.4100	 0.0100	 1.2000e-14	  2e-16	   0.230	      	   0.460	 0.030	   0.310	      	SED
Arp261_8_sbt_tail_1_0      	  1	222.3645700	-10.1588300000	PGC052940	  0.0260	 0.0010	 0.0321000	 0.0009000	   0.0580	 0.0010	   0.0350	 0.0010	   0.034	 0.003	   0.144	 0.004	   0.210	     	        	       	         	       	         	       	        	      	        	      	   0.0350	       	 6.7000e-16	       	   0.230	      	   0.220	 0.030	   0.300	      	SED
Arp261_9_sbt_tail_1_0      	  1	222.3644400	-10.1513330000	PGC052940	  0.0241	 0.0007	 0.0256000	 0.0007000	   0.0871	 0.0007	   0.0509	 0.0008	   0.039	 0.002	   0.059	 0.002	   0.160	     	        	       	         	       	         	       	        	      	        	      	   0.0500	 0.0100	 1.1000e-15	  2e-16	   0.380	 0.040	   0.190	      	   0.310	      	SED
Arp269_1_sbt_tail_1_0      	  1	187.6215400	+41.6904210000	NGC4485  	  4.9500	 0.0020	 3.9970000	 0.0020000	   5.1150	 0.0050	   3.8380	 0.0040	  16.580	 0.010	  42.810	 0.020	 134.600	 0.10	  6.0340	 0.0050	   8.0000	 0.0100	   9.1900	 0.0100	   7.480	 0.010	   7.470	 0.020	  14.9600	 0.0400	 1.3970e-13	  4e-16	   7.200	 0.100	   6.260	 0.090	   5.200	 0.100	SED
Arp270_1_sbt_tail_1_0      	  1	162.5000300	+32.9860270000	NGC3396  	  0.0108	 0.0004	 0.0022000	 0.0003000	   0.2870	 0.0020	   0.1560	 0.0020	   0.160	 0.006	   0.178	 0.007	   0.410	     	  0.1380	 0.0020	   0.4350	 0.0020	   0.6590	 0.0020	   0.755	 0.003	   0.773	 0.009	         	       	           	       	   0.280	      	   0.350	 0.030	   0.260	      	SED
Arp270_2_sbt_tail_1_0      	  1	162.4986100	+32.9891670000	NGC3396  	  0.0211	 0.0005	 0.0156000	 0.0003000	   0.2630	 0.0030	   0.1430	 0.0020	   0.146	 0.006	   0.428	 0.007	   0.460	 0.06	  0.1210	 0.0020	   0.4150	 0.0030	   0.6160	 0.0050	   0.715	 0.005	   0.640	 0.010	         	       	           	       	   0.540	 0.040	   0.560	 0.030	   0.280	      	SED
Arp270_3_sbt_tail_1_0      	  1	162.4939800	+32.9898990000	NGC3396  	  0.0786	 0.0009	 0.0460000	 0.0008000	   0.3690	 0.0030	   0.2430	 0.0030	   0.288	 0.007	   0.636	 0.009	   1.560	 0.05	  0.1200	 0.0030	   0.5430	 0.0080	   0.6600	 0.0100	   0.760	 0.020	   0.490	 0.020	         	       	           	       	   0.730	 0.050	   0.720	 0.030	   0.890	 0.040	SED
Arp270_4_sbt_tail_1_0      	  1	162.4779100	+32.9849300000	NGC3395  	  0.1010	 0.0010	 0.0790000	 0.0010000	   0.4380	 0.0020	   0.2980	 0.0020	   1.560	 0.010	   4.360	 0.010	   7.500	 0.40	  0.0870	       	   0.2500	 0.0200	   0.3300	 0.0300	   0.350	 0.030	   0.250	      	         	       	           	       	   0.360	      	   0.210	      	   0.320	      	SED
Arp270_5_sbt_tail_1_0      	  1	162.4748000	+32.9793780000	NGC3395  	  0.0173	 0.0007	 0.0188000	 0.0005000	   0.0170	 0.0020	   0.0110	       	   0.093	 0.007	   0.380	 0.010	   0.700	     	  0.0460	 0.0020	   0.0130	 0.0010	   0.0190	 0.0020	   0.015	      	   0.096	 0.009	         	       	           	       	   0.270	      	   0.160	      	   0.250	      	SED
Arp270_6_sbt_tail_1_0      	  1	162.4716900	+32.9865270000	NGC3395  	  0.2850	 0.0030	 0.2450000	 0.0020000	   0.5130	 0.0080	   0.4390	 0.0050	   2.350	 0.020	   6.900	 0.040	  16.300	 0.30	  0.4420	 0.0040	   0.6320	 0.0060	   0.6950	 0.0080	   0.561	 0.009	   0.330	 0.010	         	       	           	       	   0.560	 0.050	   0.240	      	   0.290	      	SED
Arp270_7_sbt_tail_1_0      	  1	162.4750000	+32.9957350000	NGC3396  	  0.0299	 0.0008	 0.0135000	 0.0006000	   0.4120	 0.0020	   0.2570	 0.0030	   0.700	 0.010	   1.732	 0.008	   4.160	 0.07	  0.0470	       	   0.2600	 0.0100	   0.4200	 0.0200	   0.500	 0.020	   0.300	 0.030	         	       	           	       	   0.340	      	   0.590	 0.040	   0.570	 0.050	SED
Arp270_8_sbt_tail_1_0      	  1	162.4489200	+32.9734530000	NGC3395  	  0.2880	 0.0020	 0.2260000	 0.0010000	   0.9770	 0.0040	   0.7470	 0.0030	   3.230	 0.010	   8.950	 0.020	  20.200	 0.20	  0.4330	 0.0060	   0.6590	 0.0070	   0.8140	 0.0080	   0.698	 0.008	   0.610	 0.010	         	       	           	       	   1.130	 0.050	   0.860	 0.030	   1.030	 0.040	SED
